timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778467680741000,0.104,HOLDING,7.600,38.000,4053,36.70,0,0
1778467680838000,0.201,HOLDING,7.600,38.000,4053,36.69,0,0
1778467680941000,0.304,HOLDING,7.600,38.000,4053,36.69,0,0
1778467681041000,0.404,HOLDING,7.600,38.000,4053,36.69,0,0
1778467681141000,0.504,HOLDING,7.600,38.000,4053,36.71,0,0
1778467681241000,0.604,HOLDING,7.600,38.000,4053,36.71,1,0
1778467681339000,0.702,HOLDING,7.600,38.000,4053,36.69,1,0
1778467681441000,0.804,HOLDING,7.600,38.000,4053,36.71,1,0
1778467681541000,0.904,HOLDING,7.600,38.000,4053,36.69,1,0
1778467681638000,1.001,HOLDING,7.600,38.000,4053,36.72,1,0
1778467681741000,1.104,HOLDING,7.600,38.000,4053,36.71,2,0
1778467681841000,1.204,HOLDING,7.600,38.000,4053,36.69,2,0
1778467681937000,1.300,HOLDING,7.600,38.000,4053,36.69,2,0
1778467682041000,1.404,HOLDING,7.600,38.000,4053,36.71,2,0
1778467682141000,1.504,HOLDING,7.600,38.000,4053,36.70,2,0
1778467682241000,1.604,HOLDING,7.600,38.000,4053,36.70,3,0
1778467682341000,1.704,HOLDING,7.600,38.000,4053,36.69,3,0
1778467682441000,1.804,HOLDING,7.600,38.000,4053,36.72,3,0
1778467682541000,1.904,HOLDING,7.600,38.000,4053,36.69,3,0
1778467682641000,2.004,HOLDING,7.600,38.000,4053,36.71,3,0
1778467682738000,2.101,HOLDING,7.600,38.000,4053,36.69,4,0
1778467682841000,2.204,HOLDING,7.600,38.000,4053,36.72,4,0
1778467682941000,2.304,HOLDING,7.600,38.000,4053,36.73,4,0
1778467683041000,2.404,HOLDING,7.600,38.000,4053,36.71,4,0
1778467683141000,2.504,HOLDING,7.600,38.000,4053,36.69,4,0
1778467683241000,2.604,HOLDING,7.600,38.000,4053,36.72,5,0
1778467683341000,2.704,HOLDING,7.600,38.000,4053,36.70,5,0
1778467683441000,2.804,HOLDING,7.600,38.000,4053,36.72,5,0
1778467683538000,2.901,HOLDING,7.600,38.000,4053,36.69,5,0
1778467683641000,3.004,HOLDING,7.600,38.000,4053,36.70,5,0
1778467683741000,3.104,HOLDING,7.600,38.000,4053,36.69,6,0
1778467683837000,3.200,HOLDING,7.600,38.000,4053,36.71,6,0
1778467683941000,3.304,HOLDING,7.600,38.000,4053,36.70,6,0
1778467683993000,0.000,IDLE,0.000,0.000,0,36.70,6,0
