timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778372377745000,0.101,IDLE,1.250,0.000,3200,0.00,0,0
1778372377855000,0.211,IDLE,1.250,0.000,3200,0.00,0,0
1778372377965000,0.321,IDLE,1.250,0.000,3200,0.00,0,0
1778372378075000,0.431,IDLE,1.250,0.000,3200,0.00,0,0
1778372378185000,0.541,IDLE,1.250,0.000,3200,0.00,0,0
1778372378296000,0.652,IDLE,1.250,0.000,3200,0.00,0,0
1778372378406000,0.762,IDLE,1.250,0.000,3200,0.00,0,0
1778372378518000,0.874,IDLE,1.250,0.000,3200,0.00,0,0
1778372378627000,0.983,IDLE,1.250,0.000,3200,0.00,0,0
1778372378736000,1.092,IDLE,1.250,0.000,3200,0.00,0,0
1778372378845000,1.201,IDLE,1.250,0.000,3200,0.00,0,0
1778372378954000,1.310,IDLE,1.250,0.000,3200,0.00,0,0
1778372379063000,1.419,IDLE,1.250,0.000,3200,0.00,0,0
1778372379173000,1.529,IDLE,1.250,0.000,3200,0.00,0,0
1778372379281000,1.637,IDLE,1.250,0.000,3200,0.00,0,0
1778372379390000,1.746,IDLE,1.250,0.000,3200,0.00,0,0
1778372379499000,1.855,IDLE,1.250,0.000,3200,0.00,0,0
1778372379608000,1.964,IDLE,1.250,0.000,3200,0.00,0,0
1778372379718000,2.074,IDLE,1.250,0.000,3200,0.00,0,0
1778372379826000,2.182,IDLE,1.250,0.000,3200,0.00,0,0
1778372379936000,2.292,IDLE,1.250,0.000,3200,0.00,0,0
1778372380044000,2.400,IDLE,1.250,0.000,3200,0.00,0,0
1778372380153000,2.509,IDLE,1.250,0.000,3200,0.00,0,0
1778372380263000,2.619,IDLE,1.250,0.000,3200,0.00,0,0
1778372380371000,2.727,IDLE,1.250,0.000,3200,0.00,0,0
1778372380482000,2.838,IDLE,1.250,0.000,3200,0.00,0,0
1778372380593000,2.949,IDLE,1.250,0.000,3200,0.00,0,0
1778372380703000,3.059,IDLE,1.250,0.000,3200,0.00,0,0
1778372380813000,3.169,IDLE,1.250,0.000,3200,0.00,0,0
1778372380922000,3.278,IDLE,1.250,0.000,3200,0.00,0,0
1778372381031000,3.387,IDLE,1.250,0.000,3200,0.00,0,0
1778372381141000,3.497,IDLE,1.250,0.000,3200,0.00,0,0
1778372381250000,3.606,IDLE,1.250,0.000,3200,0.00,0,0
1778372381362000,3.718,IDLE,1.250,0.000,3200,0.00,0,0
1778372381472000,3.828,IDLE,1.250,0.000,3200,0.00,0,0
1778372381582000,3.938,IDLE,1.250,0.000,3200,0.00,0,0
1778372381692000,4.048,IDLE,1.250,0.000,3200,0.00,0,0
1778372381801000,4.157,IDLE,1.250,0.000,3200,0.00,0,0
1778372381913000,4.269,IDLE,1.250,0.000,3200,0.00,0,0
1778372382024000,4.380,IDLE,1.250,0.000,3200,0.00,0,0
1778372382133000,4.489,IDLE,1.250,0.000,3200,0.00,0,0
1778372382243000,4.599,IDLE,1.250,0.000,3200,0.00,0,0
1778372382351000,4.707,IDLE,1.250,0.000,3200,0.00,0,0
1778372382461000,4.817,IDLE,1.250,0.000,3200,0.00,0,0
1778372382570000,4.926,IDLE,1.250,0.000,3200,0.00,0,0
1778372382679000,5.035,IDLE,1.250,0.000,3200,0.00,0,0
1778372382787000,5.143,IDLE,1.250,0.000,3200,0.00,0,0
1778372382893000,5.249,IDLE,1.250,0.000,3200,0.00,0,0
1778372383002000,5.358,IDLE,1.250,0.000,3200,0.00,0,0
1778372383109000,5.465,IDLE,1.250,0.000,3200,0.00,0,0
1778372383216000,5.572,IDLE,1.250,0.000,3200,0.00,0,0
1778372383324000,5.680,IDLE,1.250,0.000,3200,0.00,0,0
1778372383430000,5.786,IDLE,1.250,0.000,3200,0.00,0,0
