timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778373381355000,0.104,IDLE,0.000,0.000,1,0.00,0,0
1778373381464000,0.213,HOLDING,0.000,0.000,1,0.00,0,0
1778373381575000,0.324,HOLDING,0.000,0.000,1,0.00,0,0
1778373381686000,0.435,HOLDING,0.000,0.000,1,0.00,0,0
1778373381799000,0.548,HOLDING,0.000,0.000,1,0.00,0,0
1778373381907000,0.656,HOLDING,0.000,0.000,1,0.00,0,0
1778373382017000,0.766,HOLDING,0.000,0.000,1,0.00,0,0
1778373382126000,0.875,HOLDING,0.000,0.000,1,0.00,0,0
1778373382234000,0.983,HOLDING,0.000,0.000,1,0.00,0,0
1778373382344000,1.093,HOLDING,0.000,0.000,1,0.00,0,0
1778373382454000,1.203,HOLDING,0.000,0.000,1,0.00,0,0
1778373382563000,1.312,HOLDING,0.000,0.000,1,0.00,0,0
1778373382673000,1.422,HOLDING,0.000,0.000,1,0.00,0,0
1778373382785000,1.534,HOLDING,0.000,0.000,1,0.00,0,0
1778373382895000,1.644,HOLDING,0.000,0.000,1,0.00,0,0
1778373383003000,1.752,HOLDING,0.000,0.000,1,0.00,0,0
1778373383113000,1.862,HOLDING,0.000,0.000,1,0.00,0,0
1778373383222000,1.971,HOLDING,0.000,0.000,1,0.00,0,0
1778373383333000,2.082,HOLDING,0.000,0.000,1,0.00,0,0
1778373383442000,2.191,HOLDING,0.000,0.000,1,0.00,0,0
1778373383549000,2.298,HOLDING,0.000,0.000,1,0.00,0,0
1778373383659000,2.408,HOLDING,0.000,0.000,1,0.00,0,0
1778373383769000,2.518,HOLDING,0.000,0.000,1,0.00,0,0
1778373383880000,2.629,HOLDING,0.000,0.000,1,0.00,0,0
1778373383991000,2.740,HOLDING,0.000,0.000,1,0.00,0,0
1778373384101000,2.850,HOLDING,0.000,0.000,1,0.00,0,0
1778373384209000,2.958,HOLDING,0.000,0.000,1,0.00,0,0
1778373384318000,3.067,HOLDING,0.000,0.000,1,0.00,0,0
1778373384427000,3.176,HOLDING,0.000,0.000,1,0.00,0,0
1778373384535000,3.284,HOLDING,0.000,0.000,1,0.00,0,0
1778373384644000,3.393,HOLDING,0.000,0.000,1,0.00,0,0
1778373384754000,3.503,HOLDING,0.000,0.000,1,0.00,0,0
1778373384862000,3.611,HOLDING,0.000,0.000,1,0.00,0,0
1778373384972000,3.721,HOLDING,0.000,0.000,1,0.00,0,0
1778373385080000,3.829,HOLDING,0.000,0.000,1,0.00,0,0
1778373385189000,3.938,HOLDING,0.000,0.000,1,0.00,0,0
1778373385299000,4.048,HOLDING,0.000,0.000,1,0.00,0,0
1778373385408000,4.157,HOLDING,0.000,0.000,1,0.00,0,0
1778373385518000,4.267,HOLDING,0.000,0.000,1,0.00,0,0
1778373385627000,4.376,HOLDING,0.000,0.000,1,0.00,0,0
1778373385735000,4.484,HOLDING,0.000,0.000,1,0.00,0,0
1778373385845000,4.594,HOLDING,0.000,0.000,1,0.00,0,0
1778373385954000,4.703,HOLDING,0.000,0.000,1,0.00,0,0
1778373386064000,4.813,HOLDING,0.000,0.000,1,0.00,0,0
1778373386174000,4.923,HOLDING,0.000,0.000,1,0.00,0,0
1778373386284000,5.033,HOLDING,0.000,0.000,1,0.00,0,0
1778373386394000,5.143,HOLDING,0.000,0.000,1,0.00,0,0
1778373386505000,5.254,HOLDING,0.000,0.000,1,0.00,0,0
1778373386613000,5.362,HOLDING,0.000,0.000,1,0.00,0,0
1778373386723000,5.472,HOLDING,0.000,0.000,1,0.00,0,0
1778373386833000,5.582,HOLDING,0.000,0.000,1,0.00,0,0
1778373386942000,5.691,HOLDING,0.000,0.000,1,0.00,0,0
1778373387051000,5.800,HOLDING,0.000,0.000,1,0.00,0,0
1778373387160000,5.909,HOLDING,0.000,0.000,1,0.00,0,0
1778373387270000,6.019,HOLDING,0.000,0.000,1,0.00,0,0
1778373387378000,6.127,HOLDING,0.000,0.000,1,0.00,0,0
1778373387486000,6.235,HOLDING,0.000,0.000,1,0.00,0,0
1778373387594000,6.343,HOLDING,0.000,0.000,1,0.00,0,0
1778373387704000,6.453,HOLDING,0.000,0.000,1,0.00,0,0
1778373387813000,6.562,HOLDING,0.000,0.000,1,0.00,0,0
1778373387924000,6.673,HOLDING,0.000,0.000,1,0.00,0,0
1778373388033000,6.782,HOLDING,0.000,0.000,1,0.00,0,0
1778373388142000,6.891,HOLDING,0.000,0.000,1,0.00,0,0
1778373388251000,7.000,HOLDING,0.000,0.000,1,0.00,0,0
1778373388361000,7.110,HOLDING,0.000,0.000,1,0.00,0,0
1778373388473000,7.222,HOLDING,0.000,0.000,1,0.00,0,0
1778373388583000,7.332,HOLDING,0.000,0.000,1,0.00,0,0
1778373388690000,7.439,HOLDING,0.000,0.000,1,0.00,0,0
