timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778467513871000,0.107,HOLDING,3.650,18.250,1947,36.71,0,0
1778467513969000,0.205,HOLDING,3.650,18.250,1947,36.70,0,0
1778467514066000,0.302,HOLDING,3.650,18.250,1947,36.68,0,0
1778467514165000,0.401,HOLDING,3.650,18.250,1947,36.69,0,0
1778467514274000,0.510,HOLDING,3.650,18.250,1947,36.69,0,0
1778467514369000,0.605,HOLDING,3.650,18.250,1947,36.72,1,0
1778467514478000,0.714,HOLDING,3.650,18.250,1947,36.72,1,0
1778467514572000,0.808,HOLDING,3.650,18.250,1947,36.69,1,0
1778467514665000,0.901,HOLDING,3.650,18.250,1947,36.71,1,0
1778467514776000,1.012,HOLDING,3.650,18.250,1947,36.69,1,0
1778467514869000,1.105,HOLDING,3.650,18.250,1947,36.72,2,0
1778467514978000,1.214,HOLDING,3.650,18.250,1947,36.70,2,0
1778467515071000,1.307,HOLDING,3.650,18.250,1947,36.70,2,0
1778467515165000,1.401,HOLDING,3.650,18.250,1947,36.69,2,0
1778467515274000,1.510,HOLDING,3.650,18.250,1947,36.72,2,0
1778467515365000,1.601,HOLDING,3.650,18.250,1947,36.71,3,0
1778467515477000,1.713,HOLDING,3.650,18.250,1947,36.70,3,0
1778467515571000,1.807,HOLDING,3.650,18.250,1947,36.70,3,0
1778467515678000,1.914,HOLDING,3.650,18.250,1947,36.70,3,0
1778467515775000,2.011,HOLDING,3.650,18.250,1947,36.72,3,0
1778467515870000,2.106,HOLDING,3.650,18.250,1947,36.72,4,0
1778467515978000,2.214,HOLDING,3.650,18.250,1947,36.70,4,0
1778467516073000,2.309,HOLDING,3.650,18.250,1947,36.72,4,0
1778467516168000,2.404,HOLDING,3.650,18.250,1947,36.72,4,0
1778467516277000,2.513,HOLDING,3.650,18.250,1947,36.71,4,0
1778467516369000,2.605,HOLDING,3.650,18.250,1947,36.71,5,0
1778467516466000,2.702,HOLDING,3.650,18.250,1947,36.71,5,0
1778467516576000,2.812,HOLDING,3.650,18.250,1947,36.70,5,0
1778467516669000,2.905,HOLDING,3.650,18.250,1947,36.70,5,0
1778467516778000,3.014,HOLDING,3.650,18.250,1947,36.69,5,0
1778467516874000,3.110,HOLDING,3.650,18.250,1947,36.69,6,0
1778467516968000,3.204,HOLDING,3.650,18.250,1947,36.71,6,0
1778467517077000,3.313,HOLDING,3.650,18.250,1947,36.71,6,0
1778467517171000,3.407,HOLDING,3.650,18.250,1947,36.71,6,0
1778467517276000,3.512,HOLDING,3.650,18.250,1947,36.71,6,0
1778467517370000,3.606,HOLDING,3.650,18.250,1947,36.70,7,0
1778467517478000,3.714,HOLDING,3.650,18.250,1947,36.72,7,0
1778467517573000,3.809,HOLDING,3.650,18.250,1947,36.71,7,0
1778467517667000,3.903,HOLDING,3.650,18.250,1947,36.70,7,0
1778467517775000,4.011,HOLDING,3.650,18.250,1947,36.70,7,0
1778467517868000,4.104,HOLDING,3.650,18.250,1947,36.71,8,0
1778467517976000,4.212,HOLDING,3.650,18.250,1947,36.70,8,0
1778467518071000,4.307,HOLDING,3.650,18.250,1947,36.71,8,0
1778467518165000,4.401,HOLDING,3.650,18.250,1947,36.70,8,0
1778467518275000,4.511,HOLDING,3.650,18.250,1947,36.70,8,0
1778467518365000,4.601,HOLDING,3.650,18.250,1947,36.70,9,0
1778467518469000,4.705,HOLDING,3.650,18.250,1947,36.71,9,0
1778467518566000,4.802,HOLDING,3.650,18.250,1947,36.73,9,0
