timestamp_us,run_time_s,state,commanded_shear_pa,commanded_flow_ml_min,commanded_step_rate_hz,temp_reservoir_c,trigger_count,fault_code
1778373571604000,0.110,HOLDING,0.300,0.000,768,0.00,0,0
1778373571712000,0.218,HOLDING,0.300,0.000,768,0.00,0,0
1778373571821000,0.327,HOLDING,0.300,0.000,768,0.00,0,0
1778373571931000,0.437,HOLDING,0.300,0.000,768,0.00,0,0
1778373572040000,0.546,HOLDING,0.300,0.000,768,0.00,0,0
1778373572150000,0.656,HOLDING,0.300,0.000,768,0.00,0,0
1778373572259000,0.765,HOLDING,0.300,0.000,768,0.00,0,0
1778373572369000,0.875,HOLDING,0.300,0.000,768,0.00,0,0
1778373572478000,0.984,HOLDING,0.300,0.000,768,0.00,0,0
1778373572587000,1.093,HOLDING,0.300,0.000,768,0.00,0,0
1778373572699000,1.205,HOLDING,0.300,0.000,768,0.00,0,0
1778373572704000,1.210,IDLE,0.000,0.000,0,0.00,0,0
